,OPEN,HIGH,LOW,CLOSE,TICKVOL,THRESHOLD,CANDLE_COUNT,RSI,STOCH_D,MACD_HIST,ATR
0,2324.991,2328.821,2322.185,2325.943,8737,6064.604239841438,3,OVERBOUGHT,OVERBOUGHT,BULLISH,8.054
1,2325.95,2329.926,2322.426,2322.766,11141,5951.935582078761,2,NEUTRAL,OVERBOUGHT,BULLISH,8.027
2,2322.792,2325.09,2319.603,2324.857,9355,5951.935582078761,2,NEUTRAL,NEUTRAL,BEARISH,8.145
3,2324.879,2325.077,2320.262,2321.5,8829,5951.935582078761,2,NEUTRAL,NEUTRAL,BEARISH,8.052
4,2321.499,2322.0,2317.682,2319.252,10222,5951.935582078761,2,OVERSOLD,NEUTRAL,BEARISH,7.52
5,2319.228,2319.841,2311.641,2313.741,10399,5951.935582078761,2,OVERSOLD,OVERSOLD,BEARISH,7.57
6,2313.702,2316.524,2312.079,2312.348,9069,5951.935582078761,2,OVERSOLD,OVERSOLD,BEARISH,7.425
7,2312.333,2317.352,2309.895,2315.99,7605,5951.935582078761,1,OVERSOLD,OVERSOLD,BEARISH,6.833
8,2315.956,2323.705,2315.288,2318.536,11082,5951.935582078761,1,NEUTRAL,OVERSOLD,BEARISH,6.685
9,2318.538,2322.382,2312.28,2314.177,8015,5951.935582078761,1,NEUTRAL,NEUTRAL,BEARISH,6.577
10,2314.215,2319.104,2312.742,2314.704,7700,5951.935582078761,1,NEUTRAL,OVERSOLD,BEARISH,6.601
11,2314.755,2317.463,2311.034,2314.147,9852,5951.935582078761,2,NEUTRAL,OVERSOLD,BEARISH,6.356
12,2314.116,2315.551,2311.793,2314.618,7884,5951.935582078761,2,NEUTRAL,OVERSOLD,BEARISH,6.255
13,2314.634,2316.512,2312.723,2315.211,6005,5951.935582078761,3,OVERSOLD,OVERSOLD,BEARISH,6.265
14,2315.254,2316.275,2306.785,2307.868,10107,5879.4972726744345,2,OVERSOLD,OVERSOLD,BEARISH,6.469
15,2307.83,2317.465,2307.326,2317.082,6025,5879.4972726744345,1,NEUTRAL,OVERSOLD,BEARISH,6.658
16,2317.087,2319.298,2315.352,2319.234,7752,5879.4972726744345,2,NEUTRAL,NEUTRAL,BEARISH,6.548
17,2319.222,2321.336,2313.561,2314.693,9299,5879.4972726744345,2,NEUTRAL,NEUTRAL,BEARISH,6.759
18,2314.644,2314.909,2305.294,2305.657,6042,5879.4972726744345,1,NEUTRAL,NEUTRAL,BEARISH,7.137
19,2305.624,2309.257,2303.584,2307.302,6769,5879.4972726744345,1,NEUTRAL,OVERSOLD,BEARISH,6.957
20,2307.294,2317.098,2306.918,2315.519,9954,5879.4972726744345,2,NEUTRAL,OVERSOLD,BEARISH,7.367
21,2315.519,2319.091,2312.89,2314.488,14214,5879.4972726744345,2,NEUTRAL,NEUTRAL,BEARISH,7.277
22,2314.459,2316.23,2306.71,2310.005,14887,5879.4972726744345,1,NEUTRAL,NEUTRAL,BEARISH,7.356
23,2310.068,2317.701,2309.007,2315.468,8513,5879.4972726744345,1,OVERBOUGHT,NEUTRAL,BEARISH,7.255
24,2315.465,2320.391,2312.67,2320.391,7365,5879.4972726744345,1,OVERBOUGHT,NEUTRAL,BULLISH,7.352
25,2320.422,2321.095,2313.66,2313.861,9691,5879.4972726744345,2,NEUTRAL,OVERBOUGHT,BULLISH,7.424
26,2313.831,2313.9,2307.86,2308.174,7391,5879.4972726744345,2,NEUTRAL,NEUTRAL,BEARISH,7.587
27,2308.231,2310.687,2307.806,2308.734,6583,5879.4972726744345,3,NEUTRAL,NEUTRAL,BEARISH,7.522
28,2308.774,2312.216,2307.763,2309.944,7801,5844.930072102266,2,NEUTRAL,NEUTRAL,BEARISH,7.162
29,2309.898,2312.996,2307.849,2312.274,7804,5844.930072102266,2,OVERSOLD,NEUTRAL,BEARISH,6.806
30,2312.273,2319.735,2311.838,2316.509,9047,5844.930072102266,2,NEUTRAL,NEUTRAL,BEARISH,7.088
31,2316.468,2317.05,2307.406,2309.314,10200,5844.930072102266,2,NEUTRAL,NEUTRAL,BEARISH,7.222
32,2309.262,2313.334,2306.479,2307.633,9277,5844.930072102266,2,NEUTRAL,NEUTRAL,BEARISH,7.024
33,2307.606,2316.643,2307.281,2315.918,9508,5844.930072102266,2,NEUTRAL,NEUTRAL,BEARISH,7.288
34,2315.915,2329.421,2314.588,2326.698,10011,5844.930072102266,1,OVERBOUGHT,NEUTRAL,BULLISH,7.62
35,2326.646,2326.699,2312.064,2324.367,16740,5844.930072102266,1,NEUTRAL,OVERBOUGHT,BULLISH,8.223
36,2324.317,2338.93,2323.233,2333.319,15572,5844.930072102266,1,OVERBOUGHT,OVERBOUGHT,BULLISH,8.664
37,2333.356,2337.636,2328.118,2330.4,7871,5844.930072102266,1,OVERBOUGHT,OVERBOUGHT,BULLISH,8.723
38,2330.43,2334.997,2329.126,2334.76,10332,5844.930072102266,2,OVERBOUGHT,OVERBOUGHT,BULLISH,8.591
39,2334.761,2343.998,2333.82,2343.75,9361,5844.930072102266,2,OVERBOUGHT,OVERBOUGHT,BULLISH,8.786
40,2343.697,2347.32,2343.121,2346.032,6345,5844.930072102266,2,OVERBOUGHT,OVERBOUGHT,BULLISH,8.655
41,2346.034,2349.047,2345.851,2347.564,6367,5870.833557298876,2,OVERBOUGHT,OVERBOUGHT,BULLISH,8.677
42,2347.612,2355.814,2347.352,2350.351,9655,5870.833557298876,1,OVERBOUGHT,OVERBOUGHT,BULLISH,8.964
43,2350.298,2354.065,2347.114,2353.325,10057,5870.833557298876,2,OVERBOUGHT,OVERBOUGHT,BULLISH,9.093
44,2353.375,2358.771,2351.171,2357.131,8810,5870.833557298876,2,OVERBOUGHT,OVERBOUGHT,BULLISH,9.071
45,2357.061,2369.044,2356.004,2368.397,8372,5870.833557298876,1,OVERBOUGHT,OVERBOUGHT,BULLISH,9.314
46,2368.356,2370.382,2364.697,2366.7,7239,5870.833557298876,1,OVERBOUGHT,OVERBOUGHT,BULLISH,9.23
47,2366.733,2372.199,2365.834,2369.525,5979,5870.833557298876,1,OVERBOUGHT,OVERBOUGHT,BULLISH,9.016
48,2369.571,2375.446,2369.571,2372.469,6397,5870.833557298876,1,OVERBOUGHT,OVERBOUGHT,BULLISH,8.38
49,2372.481,2378.476,2371.053,2372.126,11720,5870.833557298876,2,OVERBOUGHT,OVERBOUGHT,BULLISH,7.865
50,2372.132,2375.766,2361.635,2364.832,11520,5870.833557298876,1,NEUTRAL,OVERBOUGHT,BULLISH,7.753
51,2364.846,2372.069,2360.114,2367.766,15220,5870.833557298876,1,NEUTRAL,OVERBOUGHT,BULLISH,7.927
52,2367.715,2373.003,2357.768,2360.607,15133,5870.833557298876,1,OVERSOLD,OVERBOUGHT,BULLISH,8.596
53,2360.575,2366.355,2356.566,2364.804,9274,5870.833557298876,1,NEUTRAL,NEUTRAL,BEARISH,8.568
54,2364.779,2369.961,2361.647,2368.235,6416,5870.833557298876,1,NEUTRAL,NEUTRAL,BEARISH,8.862
55,2368.283,2370.961,2366.581,2367.318,9699,5870.833557298876,2,NEUTRAL,NEUTRAL,BEARISH,8.947
56,2367.276,2367.482,2359.697,2360.449,7476,5870.833557298876,2,NEUTRAL,NEUTRAL,BEARISH,8.898
57,2361.401,2364.488,2359.715,2364.007,9036,5337.01095431193,3,NEUTRAL,NEUTRAL,BEARISH,8.743
58,2363.983,2364.124,2354.778,2359.135,7395,5337.01095431193,1,NEUTRAL,NEUTRAL,BEARISH,8.867
59,2359.146,2359.854,2356.228,2357.071,8638,5337.01095431193,2,OVERSOLD,OVERSOLD,BEARISH,8.195
60,2357.012,2357.043,2351.154,2352.537,7779,5337.01095431193,2,OVERSOLD,OVERSOLD,BEARISH,8.211
61,2352.597,2354.409,2347.376,2349.579,5972,5337.01095431193,1,OVERSOLD,OVERSOLD,BEARISH,8.259
62,2349.57,2351.298,2341.642,2343.232,10968,5337.01095431193,2,OVERSOLD,OVERSOLD,BEARISH,8.526
63,2343.302,2344.347,2339.029,2340.112,5370,5337.01095431193,1,OVERSOLD,OVERSOLD,BEARISH,8.376
64,2340.065,2346.659,2338.364,2344.548,12107,5337.01095431193,2,OVERSOLD,OVERSOLD,BEARISH,7.959
65,2344.469,2349.777,2343.6,2347.072,9550,5337.01095431193,1,NEUTRAL,OVERSOLD,BEARISH,7.546
66,2347.008,2349.354,2340.324,2344.074,11264,5337.01095431193,1,NEUTRAL,OVERSOLD,BEARISH,7.103
67,2344.028,2345.968,2340.735,2343.623,11405,5337.01095431193,1,NEUTRAL,OVERSOLD,BEARISH,6.777
68,2343.68,2343.68,2332.065,2335.866,11106,5337.01095431193,1,NEUTRAL,OVERSOLD,BEARISH,7.013
69,2335.884,2337.784,2334.638,2336.634,5976,5337.01095431193,1,OVERSOLD,OVERSOLD,BEARISH,6.925
70,2336.679,2338.163,2334.424,2337.29,8729,5337.01095431193,2,OVERSOLD,OVERSOLD,BEARISH,6.636
71,2337.273,2338.49,2335.222,2335.949,5526,5337.01095431193,2,OVERSOLD,OVERSOLD,BEARISH,6.528
72,2336.444,2339.618,2334.734,2336.401,6872,5351.537688821904,3,OVERSOLD,OVERSOLD,BEARISH,6.21
73,2336.35,2342.08,2336.35,2341.94,5652,5351.537688821904,1,OVERBOUGHT,OVERSOLD,BEARISH,6.36
74,2341.974,2344.422,2339.971,2343.059,8440,5351.537688821904,2,OVERBOUGHT,NEUTRAL,BEARISH,6.255
75,2343.077,2345.924,2342.513,2344.736,7706,5351.537688821904,2,OVERBOUGHT,NEUTRAL,BEARISH,5.997
76,2344.679,2345.207,2336.854,2338.165,5978,5351.537688821904,1,NEUTRAL,NEUTRAL,BEARISH,5.904
77,2338.113,2343.919,2336.081,2343.743,9868,5351.537688821904,2,NEUTRAL,NEUTRAL,BEARISH,6.084
78,2343.742,2348.205,2342.619,2345.632,10114,5351.537688821904,2,NEUTRAL,NEUTRAL,BULLISH,5.89
79,2345.613,2350.241,2336.518,2348.244,17782,5351.537688821904,2,NEUTRAL,OVERBOUGHT,BULLISH,6.429
80,2348.285,2355.172,2344.857,2353.863,13869,5351.537688821904,1,OVERBOUGHT,OVERBOUGHT,BULLISH,6.521
81,2353.81,2357.088,2348.035,2353.057,14085,5351.537688821904,1,OVERBOUGHT,OVERBOUGHT,BULLISH,6.794
82,2353.019,2353.888,2347.199,2347.925,8326,5351.537688821904,1,NEUTRAL,OVERBOUGHT,BULLISH,6.442
83,2347.881,2355.55,2346.291,2354.188,7219,5351.537688821904,1,OVERBOUGHT,OVERBOUGHT,BULLISH,6.878
84,2354.144,2359.593,2351.969,2357.626,9188,5351.537688821904,2,OVERBOUGHT,OVERBOUGHT,BULLISH,7.156
85,2357.628,2358.383,2354.978,2358.247,6296,5351.537688821904,2,NEUTRAL,OVERBOUGHT,BULLISH,7.166
86,2357.052,2357.746,2354.84,2355.808,7203,5473.129337505533,3,NEUTRAL,OVERBOUGHT,BULLISH,7.06
87,2355.823,2359.102,2354.873,2358.592,9373,5473.129337505533,2,OVERBOUGHT,OVERBOUGHT,BULLISH,6.953
88,2358.58,2360.989,2356.128,2356.955,7673,5473.129337505533,2,NEUTRAL,OVERBOUGHT,BULLISH,6.982
89,2356.944,2359.679,2355.686,2358.721,9376,5473.129337505533,2,NEUTRAL,OVERBOUGHT,BULLISH,7.024
90,2358.717,2365.2,2358.416,2362.411,5637,5473.129337505533,1,NEUTRAL,OVERBOUGHT,BULLISH,6.912
91,2362.434,2374.313,2362.385,2373.073,6597,5473.129337505533,1,OVERBOUGHT,OVERBOUGHT,BULLISH,7.204
92,2373.129,2374.258,2365.226,2365.879,9734,5473.129337505533,2,NEUTRAL,OVERBOUGHT,BULLISH,7.45
93,2365.836,2378.947,2358.334,2372.62,25101,5473.129337505533,2,OVERBOUGHT,OVERBOUGHT,BULLISH,7.942
94,2372.582,2375.45,2351.746,2358.105,20946,5473.129337505533,1,NEUTRAL,NEUTRAL,BULLISH,8.899
95,2358.051,2373.765,2353.776,2373.765,14439,5473.129337505533,1,NEUTRAL,NEUTRAL,BULLISH,9.68
96,2373.768,2385.715,2372.974,2377.551,12663,5473.129337505533,1,NEUTRAL,NEUTRAL,BULLISH,10.112
97,2377.591,2386.769,2377.066,2383.685,8573,5473.129337505533,1,NEUTRAL,OVERBOUGHT,BULLISH,10.144
98,2383.72,2390.295,2383.457,2389.207,6548,5473.129337505533,1,NEUTRAL,OVERBOUGHT,BULLISH,10.088
99,2389.204,2389.378,2383.561,2386.313,9764,5473.129337505533,2,OVERBOUGHT,OVERBOUGHT,BULLISH,10.26
100,2386.283,2389.426,2385.385,2388.763,5549,5473.129337505533,2,OVERBOUGHT,OVERBOUGHT,BULLISH,10.305
101,2388.706,2395.069,2388.573,2394.91,8812,5506.16860694945,2,OVERBOUGHT,OVERBOUGHT,BULLISH,10.467
102,2394.907,2397.343,2389.549,2391.55,8783,5506.16860694945,1,NEUTRAL,OVERBOUGHT,BULLISH,10.677
103,2391.52,2391.825,2386.542,2387.545,7294,5506.16860694945,1,NEUTRAL,OVERBOUGHT,BULLISH,10.769
104,2387.495,2392.148,2386.579,2391.261,8879,5506.16860694945,2,NEUTRAL,OVERBOUGHT,BULLISH,10.682
105,2391.277,2394.502,2386.418,2387.093,10932,5506.16860694945,2,NEUTRAL,OVERBOUGHT,BULLISH,10.407
106,2387.131,2391.19,2384.597,2389.337,6255,5506.16860694945,1,NEUTRAL,OVERBOUGHT,BULLISH,10.233
107,2389.313,2391.345,2383.587,2385.362,10487,5506.16860694945,2,NEUTRAL,OVERBOUGHT,BEARISH,9.315
108,2385.364,2386.56,2380.835,2384.624,9832,5506.16860694945,2,NEUTRAL,OVERBOUGHT,BEARISH,8.031
109,2384.666,2386.328,2377.809,2379.175,12220,5506.16860694945,1,OVERSOLD,NEUTRAL,BEARISH,7.211
110,2379.123,2382.172,2371.62,2375.157,17554,5506.16860694945,1,OVERSOLD,NEUTRAL,BEARISH,7.055
111,2375.101,2379.065,2370.885,2373.32,10213,5506.16860694945,1,OVERSOLD,OVERSOLD,BEARISH,6.946
112,2373.332,2382.336,2373.097,2381.511,7061,5506.16860694945,1,NEUTRAL,OVERSOLD,BEARISH,7.118
113,2381.564,2383.742,2379.137,2381.903,6082,5506.16860694945,1,NEUTRAL,NEUTRAL,BEARISH,7.031
114,2381.94,2382.449,2378.348,2379.659,8737,5506.16860694945,2,NEUTRAL,NEUTRAL,BEARISH,7.036
115,2379.643,2381.759,2375.84,2376.607,6462,5506.16860694945,2,NEUTRAL,NEUTRAL,BEARISH,6.994
116,2377.55,2379.676,2377.281,2377.984,7523,5528.489850732042,3,NEUTRAL,OVERSOLD,BEARISH,6.657
117,2377.997,2381.223,2373.934,2375.205,9995,5528.489850732042,2,OVERSOLD,OVERSOLD,BEARISH,6.8
118,2375.238,2379.102,2374.664,2378.799,6497,5528.489850732042,2,NEUTRAL,OVERSOLD,BEARISH,6.719
119,2378.81,2386.69,2378.508,2385.95,10346,5528.489850732042,2,NEUTRAL,NEUTRAL,BEARISH,6.726
120,2386.009,2387.766,2381.296,2384.185,10597,5528.489850732042,2,OVERBOUGHT,NEUTRAL,BEARISH,6.718
121,2384.173,2387.547,2381.601,2387.328,8870,5528.489850732042,2,OVERBOUGHT,OVERBOUGHT,BEARISH,6.588
122,2387.376,2393.99,2385.74,2393.217,12398,5528.489850732042,2,OVERBOUGHT,OVERBOUGHT,BULLISH,6.768
123,2393.263,2405.142,2393.263,2401.648,16925,5528.489850732042,1,OVERBOUGHT,OVERBOUGHT,BULLISH,7.012
124,2401.603,2415.501,2398.766,2413.376,14398,5528.489850732042,1,OVERBOUGHT,OVERBOUGHT,BULLISH,7.453
125,2413.337,2419.174,2403.539,2407.708,13042,5528.489850732042,1,OVERBOUGHT,OVERBOUGHT,BULLISH,7.986
126,2407.739,2414.145,2407.647,2407.812,7426,5528.489850732042,1,OVERBOUGHT,OVERBOUGHT,BULLISH,7.79
127,2407.779,2414.39,2405.734,2414.224,6687,5528.489850732042,1,OVERBOUGHT,OVERBOUGHT,BULLISH,8.079
128,2414.256,2419.18,2411.48,2416.402,11548,5528.489850732042,2,OVERBOUGHT,OVERBOUGHT,BULLISH,8.337
129,2416.451,2425.202,2413.42,2417.733,10967,5042.593991932165,2,NEUTRAL,OVERBOUGHT,BULLISH,8.755
130,2417.755,2426.554,2416.47,2425.322,11142,5388.934246668784,2,OVERBOUGHT,OVERBOUGHT,BULLISH,9.256
131,2425.32,2440.665,2425.32,2434.518,19406,5388.934246668784,1,OVERBOUGHT,OVERBOUGHT,BULLISH,9.832
132,2434.574,2437.084,2428.772,2434.01,8438,5388.934246668784,1,OVERBOUGHT,OVERBOUGHT,BULLISH,10.109
133,2433.964,2438.928,2430.9,2437.543,6846,5388.934246668784,1,OVERBOUGHT,OVERBOUGHT,BULLISH,10.098
134,2437.543,2450.026,2435.147,2449.525,14058,5388.934246668784,2,OVERBOUGHT,OVERBOUGHT,BULLISH,10.698
135,2449.561,2449.695,2431.764,2438.676,13511,5388.934246668784,1,NEUTRAL,OVERBOUGHT,BULLISH,11.554
136,2438.674,2443.732,2435.491,2442.196,9168,5388.934246668784,1,NEUTRAL,OVERBOUGHT,BULLISH,11.554
137,2442.238,2443.63,2436.817,2440.09,6659,5388.934246668784,1,NEUTRAL,OVERBOUGHT,BULLISH,11.188
138,2440.049,2447.193,2438.681,2441.605,7272,5388.934246668784,1,NEUTRAL,OVERBOUGHT,BULLISH,10.601
139,2441.661,2442.992,2434.558,2436.247,6434,5388.934246668784,1,OVERSOLD,OVERBOUGHT,BULLISH,10.087
140,2436.279,2437.167,2427.592,2430.606,9356,5388.934246668784,1,OVERSOLD,NEUTRAL,BEARISH,10.307
141,2430.57,2430.898,2407.278,2413.868,20887,5388.934246668784,1,OVERSOLD,NEUTRAL,BEARISH,11.375
142,2413.792,2422.659,2410.358,2420.147,21736,5388.934246668784,1,OVERSOLD,NEUTRAL,BEARISH,11.704
143,2420.193,2423.7,2414.744,2422.959,12293,5388.934246668784,1,OVERSOLD,OVERSOLD,BEARISH,11.502
144,2423.031,2426.956,2419.375,2424.838,9925,5388.934246668784,1,NEUTRAL,NEUTRAL,BEARISH,11.323
145,2424.808,2428.066,2422.471,2426.513,6449,5388.934246668784,1,NEUTRAL,NEUTRAL,BEARISH,10.627
146,2426.533,2436.745,2425.639,2435.226,6733,5388.934246668784,1,OVERBOUGHT,NEUTRAL,BEARISH,10.827
147,2435.31,2437.381,2431.851,2435.167,6259,5388.934246668784,1,OVERBOUGHT,NEUTRAL,BEARISH,10.648
148,2435.218,2435.296,2426.054,2426.734,6471,5388.934246668784,1,NEUTRAL,NEUTRAL,BEARISH,10.245
149,2426.783,2430.347,2423.28,2427.105,6935,5388.934246668784,2,NEUTRAL,NEUTRAL,BEARISH,9.469
150,2427.196,2429.917,2424.297,2428.91,7583,5557.420667620964,2,NEUTRAL,NEUTRAL,BEARISH,9.282
151,2428.914,2433.081,2419.528,2420.464,14368,5557.420667620964,1,OVERSOLD,NEUTRAL,BEARISH,9.764
152,2420.407,2422.674,2411.416,2413.915,13593,5557.420667620964,1,OVERSOLD,NEUTRAL,BEARISH,9.96
153,2413.893,2417.199,2406.058,2413.695,8146,5557.420667620964,1,OVERSOLD,OVERSOLD,BEARISH,10.153
154,2413.675,2418.016,2410.597,2416.516,10828,5557.420667620964,2,OVERSOLD,OVERSOLD,BEARISH,9.999
155,2416.561,2417.379,2409.583,2410.632,8075,5557.420667620964,1,OVERSOLD,OVERSOLD,BEARISH,8.869
156,2410.596,2422.172,2408.497,2419.208,8432,5557.420667620964,1,NEUTRAL,OVERSOLD,BEARISH,8.967
157,2419.266,2419.957,2414.322,2418.693,6648,5557.420667620964,1,NEUTRAL,NEUTRAL,BEARISH,8.73
158,2418.644,2420.193,2412.111,2416.326,6439,5557.420667620964,1,NEUTRAL,NEUTRAL,BEARISH,8.766
159,2416.304,2423.734,2414.79,2423.388,10996,5557.420667620964,2,NEUTRAL,NEUTRAL,BEARISH,9.005
160,2423.406,2429.99,2422.343,2426.204,8717,5557.420667620964,1,OVERBOUGHT,NEUTRAL,BEARISH,8.758
161,2426.254,2431.503,2420.423,2427.742,18342,5557.420667620964,1,OVERBOUGHT,NEUTRAL,BEARISH,9.154
162,2427.75,2431.714,2425.312,2429.446,11203,5557.420667620964,1,OVERBOUGHT,OVERBOUGHT,BULLISH,8.951
163,2429.497,2433.944,2420.009,2423.354,11913,5557.420667620964,1,NEUTRAL,OVERBOUGHT,BULLISH,9.442
164,2423.311,2423.68,2417.958,2422.839,8688,5557.420667620964,1,NEUTRAL,NEUTRAL,BEARISH,9.449
165,2422.891,2423.771,2418.499,2419.971,5932,5557.420667620964,1,OVERSOLD,NEUTRAL,BEARISH,8.858
166,2419.921,2425.001,2417.294,2423.317,8661,5557.420667620964,2,NEUTRAL,NEUTRAL,BEARISH,8.604
167,2423.306,2423.461,2420.325,2421.654,6219,5557.420667620964,3,OVERSOLD,NEUTRAL,BEARISH,8.032
168,2421.659,2423.356,2419.289,2421.903,9879,5702.479810387221,2,NEUTRAL,NEUTRAL,BEARISH,7.793
169,2421.95,2426.533,2415.853,2417.774,6448,5702.479810387221,1,OVERSOLD,NEUTRAL,BEARISH,7.999
170,2417.724,2419.502,2412.532,2414.163,5949,5702.479810387221,1,OVERSOLD,NEUTRAL,BEARISH,7.52
171,2414.164,2417.364,2411.368,2417.051,10313,5702.479810387221,2,OVERSOLD,OVERSOLD,BEARISH,7.546
172,2417.182,2418.021,2413.72,2417.041,6143,5702.479810387221,1,OVERSOLD,OVERSOLD,BEARISH,7.276
173,2416.99,2418.53,2412.269,2417.232,6209,5702.479810387221,1,OVERSOLD,OVERSOLD,BEARISH,7.084
174,2417.199,2417.505,2410.583,2416.827,6140,5702.479810387221,1,NEUTRAL,OVERSOLD,BEARISH,7.032
175,2416.852,2419.395,2414.222,2414.711,9890,5702.479810387221,2,NEUTRAL,OVERSOLD,BEARISH,6.61
176,2414.673,2415.27,2404.686,2408.671,7990,5702.479810387221,1,OVERSOLD,OVERSOLD,BEARISH,6.909
177,2408.71,2415.039,2408.71,2412.421,9667,5702.479810387221,1,NEUTRAL,OVERSOLD,BEARISH,6.369
178,2412.374,2413.311,2405.811,2411.529,13162,5702.479810387221,1,OVERSOLD,OVERSOLD,BEARISH,6.496
179,2411.499,2411.499,2382.132,2388.565,24147,5702.479810387221,1,OVERSOLD,OVERSOLD,BEARISH,8.219
180,2388.501,2395.325,2386.537,2391.966,11741,5702.479810387221,1,OVERSOLD,OVERSOLD,BEARISH,8.296
181,2391.922,2394.988,2389.417,2391.985,7442,5702.479810387221,1,OVERSOLD,OVERSOLD,BEARISH,8.47
182,2391.992,2394.312,2386.737,2388.65,7104,5702.479810387221,1,OVERSOLD,OVERSOLD,BEARISH,8.72
183,2388.482,2390.736,2374.942,2377.761,11869,5702.479810387221,1,OVERSOLD,OVERSOLD,BEARISH,9.086
184,2377.726,2380.069,2376.822,2379.306,6476,5702.479810387221,1,OVERSOLD,OVERSOLD,BEARISH,8.82
185,2379.266,2381.045,2377.308,2380.519,6362,5702.479810387221,2,OVERSOLD,OVERSOLD,BEARISH,8.658
186,2380.561,2383.692,2378.83,2380.315,7524,5921.406336382089,2,OVERSOLD,OVERSOLD,BEARISH,8.698
187,2380.317,2381.849,2366.73,2372.943,13977,5921.406336382089,1,OVERSOLD,OVERSOLD,BEARISH,9.331
188,2372.914,2375.689,2368.155,2369.527,7138,5921.406336382089,1,OVERSOLD,OVERSOLD,BEARISH,9.375
189,2369.48,2373.985,2367.838,2372.739,8836,5921.406336382089,2,OVERSOLD,OVERSOLD,BEARISH,9.444
190,2372.792,2373.103,2358.258,2360.013,8379,5921.406336382089,1,OVERSOLD,OVERSOLD,BEARISH,9.749
191,2360.045,2367.232,2354.913,2364.276,9204,5921.406336382089,1,OVERSOLD,OVERSOLD,BEARISH,10.174
192,2364.218,2364.727,2355.119,2356.114,9099,5921.406336382089,1,OVERSOLD,OVERSOLD,BEARISH,10.324
193,2356.058,2361.825,2355.086,2360.517,7075,5921.406336382089,1,NEUTRAL,OVERSOLD,BEARISH,8.706
194,2360.466,2364.277,2358.795,2364.022,6170,5921.406336382089,1,NEUTRAL,OVERSOLD,BEARISH,8.47
195,2364.069,2369.42,2363.515,2368.04,11375,5921.406336382089,2,NEUTRAL,OVERSOLD,BEARISH,8.494
196,2368.002,2369.298,2360.689,2362.636,9709,5921.406336382089,1,NEUTRAL,OVERSOLD,BEARISH,8.568
197,2362.685,2369.862,2350.618,2358.611,20193,5921.406336382089,1,NEUTRAL,OVERSOLD,BULLISH,8.814
198,2358.563,2363.87,2341.46,2345.888,25415,5921.406336382089,1,OVERSOLD,OVERSOLD,BEARISH,10.183
199,2345.896,2349.864,2340.313,2346.081,12487,5921.406336382089,1,OVERSOLD,OVERSOLD,BEARISH,10.598
200,2346.044,2350.143,2339.963,2340.898,8181,5921.406336382089,1,OVERSOLD,OVERSOLD,BEARISH,10.978
201,2340.92,2343.049,2331.825,2332.236,9628,5921.406336382089,1,OVERSOLD,OVERSOLD,BEARISH,10.7
202,2332.184,2336.334,2331.729,2334.757,7116,5921.406336382089,1,OVERSOLD,OVERSOLD,BEARISH,10.491
203,2334.723,2334.845,2326.865,2328.366,8691,5921.406336382089,2,OVERSOLD,OVERSOLD,BEARISH,10.622
204,2328.61,2333.613,2327.418,2329.074,8989,5843.264463075858,3,OVERSOLD,OVERSOLD,BEARISH,10.004
205,2329.023,2335.157,2326.569,2333.781,7913,5843.264463075858,1,NEUTRAL,OVERSOLD,BEARISH,9.737
206,2333.819,2334.473,2325.351,2330.732,8017,5843.264463075858,1,NEUTRAL,OVERSOLD,BEARISH,9.702
207,2330.719,2335.142,2328.452,2335.025,8494,5843.264463075858,2,NEUTRAL,OVERSOLD,BULLISH,9.699
208,2334.976,2339.529,2333.18,2338.746,11626,5843.264463075858,2,OVERBOUGHT,OVERSOLD,BULLISH,9.761
209,2338.702,2341.021,2336.032,2340.148,10832,5843.264463075858,2,OVERBOUGHT,OVERSOLD,BULLISH,9.695
210,2340.137,2343.922,2336.945,2340.249,10538,5843.264463075858,2,OVERBOUGHT,NEUTRAL,BULLISH,9.579
211,2340.295,2342.035,2335.738,2339.251,12815,5843.264463075858,2,OVERBOUGHT,NEUTRAL,BULLISH,8.654
212,2339.198,2347.385,2336.789,2337.32,10046,5843.264463075858,1,NEUTRAL,NEUTRAL,BULLISH,7.81
213,2337.229,2343.192,2335.407,2338.332,9806,5843.264463075858,1,NEUTRAL,NEUTRAL,BULLISH,7.684
214,2338.39,2340.213,2332.345,2334.49,7798,5843.264463075858,1,OVERSOLD,NEUTRAL,BULLISH,7.519
215,2334.523,2336.968,2331.89,2332.695,10182,5843.264463075858,2,OVERSOLD,NEUTRAL,BULLISH,7.08
216,2332.671,2336.728,2331.792,2333.766,7835,5843.264463075858,2,OVERSOLD,NEUTRAL,BULLISH,7.104
217,2333.803,2340.598,2332.184,2340.186,6106,5313.663879290855,2,NEUTRAL,NEUTRAL,BULLISH,7.135
218,2340.165,2340.683,2334.36,2336.195,6777,5185.767319358393,2,NEUTRAL,NEUTRAL,BULLISH,7.144
219,2336.151,2340.299,2334.546,2339.678,5831,5185.767319358393,1,NEUTRAL,NEUTRAL,BULLISH,6.941
220,2339.673,2347.609,2338.72,2345.976,9518,5185.767319358393,2,OVERBOUGHT,NEUTRAL,BULLISH,6.925
221,2345.973,2346.018,2340.31,2343.664,8291,5185.767319358393,2,OVERBOUGHT,OVERBOUGHT,BULLISH,6.854
222,2343.618,2344.582,2341.237,2341.411,5366,5185.767319358393,1,NEUTRAL,OVERBOUGHT,BULLISH,6.64
